time,dt,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,roll,pitch,yaw,q_w,q_x,q_y,q_z,pwm_1,pwm_2,pwm_3,pwm_4,total_thrust,cmd_thrust,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,x_ref,y_ref,z_ref,yaw_ref
160.738433,0.020004,0.129798,0.768564,-1.139081,-0.241396,0.037642,-0.04285,-0.002504,-0.027594,-9.803035,-0.008278,0.006539,0.106247,-0.008279,0.00641,0.106772,0.0,0.0,0.0,0.676846,-1.1e-05,0.006651,0.736095,0.0,0.0,0.0,0.0,0.0,-0.728306,-0.006366,0.008626,0.104826,0.72,-0.0,-1.167128,-0.628319
160.758425,0.019992,0.123824,0.770314,-1.14022,-0.242645,0.036487,-0.042811,-0.004756,-0.027639,-9.803816,-0.008367,0.006816,0.105866,-0.00863,0.006684,0.107074,0.0,0.0,0.0,0.675895,-0.000129,0.006616,0.736968,0.0,0.0,0.0,0.0,0.0,-0.728381,-0.005214,0.008699,0.104976,0.719986,-0.004524,-1.168474,-0.630832
160.77842,0.019995,0.117818,0.772007,-1.141325,-0.243699,0.03525,-0.042707,-0.003293,-0.030098,-9.802378,-0.008623,0.007333,0.106922,-0.008843,0.007234,0.10652,0.0,0.0,0.0,0.674937,-0.000252,0.006594,0.737846,0.0,0.0,0.0,0.0,0.0,-0.728364,-0.006318,0.008721,0.104971,0.719943,-0.009047,-1.169827,-0.633346
160.798438,0.020018,0.115797,0.772568,-1.141676,-0.244156,0.034866,-0.042703,-0.002892,-0.019708,-9.804429,-0.008346,0.006797,0.105867,-0.00747,0.006577,0.107059,0.0,0.0,0.0,0.67462,-0.00029,0.006585,0.738136,0.0,0.0,0.0,0.0,0.0,-0.72845,-0.005294,0.008744,0.105121,0.719872,-0.013568,-1.171187,-0.635862
160.818423,0.019985,0.10768,0.774764,-1.143039,-0.245718,0.03311,-0.042671,-0.006859,-0.022621,-9.810277,-0.010181,0.006633,0.106111,-0.010185,0.00648,0.106131,0.0,0.0,0.0,0.673347,-0.00045,0.006545,0.739298,0.0,0.0,0.0,0.0,0.0,-0.728457,-0.00657,0.008733,0.105119,0.719773,-0.018088,-1.172554,-0.638381
160.838417,0.019994,0.103605,0.775829,-1.143694,-0.246444,0.032265,-0.042743,-0.011292,-0.038437,-9.807802,-0.00844,0.007658,0.10767,-0.008503,0.009085,0.107083,0.0,0.0,0.0,0.672704,-0.000534,0.00653,0.739883,0.0,0.0,0.0,0.0,0.0,-0.728548,-0.005467,0.008697,0.105271,0.719645,-0.022605,-1.173927,-0.640904
160.858435,0.020018,0.09952,0.776913,-1.144331,-0.247039,0.031368,-0.042743,-0.006886,-0.02571,-9.79866,-0.00898,0.008066,0.107972,-0.009361,0.008046,0.108153,0.0,0.0,0.0,0.672058,-0.000623,0.006517,0.74047,0.0,0.0,0.0,0.0,0.0,-0.728567,-0.006582,0.008581,0.105264,0.719488,-0.027118,-1.175307,-0.64343
160.878426,0.019991,0.095436,0.77796,-1.144968,-0.247628,0.030469,-0.042758,-0.005995,-0.027836,-9.798573,-0.008481,0.007239,0.10832,-0.008332,0.007577,0.107868,0.0,0.0,0.0,0.671409,-0.000702,0.006495,0.741058,0.0,0.0,0.0,0.0,0.0,-0.728673,-0.00541,0.008591,0.105413,0.719304,-0.031626,-1.176694,-0.645963
160.898434,0.020008,0.08927,0.779555,-1.145901,-0.248514,0.029182,-0.042702,-0.002679,-0.02858,-9.798082,-0.007935,0.006676,0.107552,-0.008043,0.00725,0.107657,0.0,0.0,0.0,0.670443,-0.000816,0.006469,0.741932,0.0,0.0,0.0,0.0,0.0,-0.72871,-0.006605,0.008743,0.105409,0.719091,-0.03613,-1.178087,-0.648501
160.91843,0.019996,0.085151,0.780605,-1.146524,-0.249108,0.028353,-0.042697,-0.004169,-0.0251,-9.80323,-0.007487,0.00774,0.106312,-0.008198,0.007291,0.106684,0.0,0.0,0.0,0.6698,-0.000893,0.00646,0.742513,0.0,0.0,0.0,0.0,0.0,-0.728825,-0.005626,0.008812,0.105563,0.718849,-0.040628,-1.179487,-0.651047
160.938419,0.019989,0.078957,0.782157,-1.147457,-0.249967,0.026931,-0.042641,-0.002894,-0.027435,-9.804959,-0.006503,0.008015,0.107487,-0.007459,0.007897,0.107537,0.0,0.0,0.0,0.66883,-0.001002,0.006457,0.743387,0.0,0.0,0.0,0.0,0.0,-0.728868,-0.007064,0.008778,0.105564,0.718579,-0.04512,-1.180894,-0.653601
160.958422,0.020003,0.074801,0.783176,-1.148086,-0.250471,0.02603,-0.042688,-0.002634,-0.030465,-9.813062,-0.005848,0.006975,0.107304,-0.006511,0.008561,0.107989,0.0,0.0,0.0,0.668182,-0.001068,0.006454,0.743969,0.0,0.0,0.0,0.0,0.0,-0.728983,-0.006195,0.008874,0.10572,0.718281,-0.049605,-1.182308,-0.656164
160.978437,0.020015,0.068572,0.784639,-1.149036,-0.251188,0.024545,-0.042697,-0.00411,-0.026889,-9.806545,-0.006662,0.008733,0.108112,-0.007086,0.009147,0.108588,0.0,0.0,0.0,0.667204,-0.001183,0.006456,0.744846,0.0,0.0,0.0,0.0,0.0,-0.729024,-0.007593,0.00868,0.105721,0.717954,-0.054081,-1.183728,-0.658736
160.998435,0.019998,0.06442,0.785572,-1.149683,-0.25158,0.023447,-0.042766,-0.002871,-0.03109,-9.809175,-0.005758,0.009739,0.10752,-0.005288,0.010049,0.107079,0.0,0.0,0.0,0.666553,-0.00126,0.006464,0.745429,0.0,0.0,0.0,0.0,0.0,-0.72914,-0.006674,0.008434,0.105883,0.717599,-0.058549,-1.185155,-0.66132
161.018432,0.019997,0.058199,0.786919,-1.150687,-0.252318,0.021924,-0.042959,-0.003879,-0.028181,-9.809025,-0.006896,0.008224,0.107326,-0.006354,0.00839,0.107863,0.0,0.0,0.0,0.665578,-0.001379,0.006473,0.746299,0.0,0.0,0.0,0.0,0.0,-0.729159,-0.008097,0.008044,0.105893,0.717216,-0.063008,-1.186589,-0.663916
161.038428,0.019996,0.054055,0.787775,-1.151408,-0.252751,0.020879,-0.043165,0.004126,-0.031541,-9.814642,-0.008709,0.008189,0.107009,-0.008212,0.008728,0.108333,0.0,0.0,0.0,0.664925,-0.001463,0.006466,0.746881,0.0,0.0,0.0,0.0,0.0,-0.729251,-0.007031,0.007834,0.106058,0.716805,-0.067457,-1.188029,-0.666524
161.058419,0.019991,0.047853,0.78901,-1.152522,-0.253247,0.019368,-0.043436,-0.003145,-0.028753,-9.80691,-0.010462,0.007966,0.106909,-0.010748,0.007777,0.107172,0.0,0.0,0.0,0.663945,-0.001601,0.006448,0.747751,0.0,0.0,0.0,0.0,0.0,-0.729246,-0.007928,0.00743,0.10607,0.716365,-0.071896,-1.189475,-0.669146
161.078422,0.020003,0.043724,0.789793,-1.153272,-0.253591,0.018209,-0.043544,0.001,-0.018804,-9.817765,-0.009646,0.00803,0.107032,-0.009912,0.009072,0.106987,0.0,0.0,0.0,0.663289,-0.001688,0.006428,0.748334,0.0,0.0,0.0,0.0,0.0,-0.729345,-0.006667,0.007203,0.106241,0.715897,-0.076323,-1.190928,-0.671783
161.098434,0.020012,0.037562,0.790936,-1.154499,-0.253978,0.016513,-0.044061,-0.008743,-0.026249,-9.827741,-0.010468,0.007874,0.107865,-0.010393,0.007351,0.107691,0.0,0.0,0.0,0.662303,-0.001836,0.006399,0.749206,0.0,0.0,0.0,0.0,0.0,-0.729304,-0.007253,0.006596,0.106259,0.7154,-0.080737,-1.192388,-0.674436
161.118422,0.019988,0.033462,0.791667,-1.155353,-0.254296,0.015298,-0.044266,2.8e-05,-0.026213,-9.819951,-0.00997,0.006672,0.107412,-0.008893,0.006462,0.107556,0.0,0.0,0.0,0.661649,-0.001923,0.006372,0.749785,0.0,0.0,0.0,0.0,0.0,-0.729379,-0.0059,0.006373,0.106438,0.714875,-0.08514,-1.193854,-0.677105
161.138431,0.020009,0.027323,0.792717,-1.156684,-0.254528,0.013641,-0.044815,0.000798,-0.02882,-9.826879,-0.009907,0.007131,0.106851,-0.010109,0.006822,0.106962,0.0,0.0,0.0,0.660663,-0.002046,0.006336,0.750653,0.0,0.0,0.0,0.0,0.0,-0.729322,-0.006657,0.006401,0.10649,0.714323,-0.089528,-1.195327,-0.679792
161.158419,0.019988,0.023249,0.793396,-1.157644,-0.254607,0.012458,-0.045113,-0.00284,-0.024446,-9.819695,-0.010108,0.007289,0.108143,-0.008576,0.006937,0.109036,0.0,0.0,0.0,0.660004,-0.002135,0.006313,0.751233,0.0,0.0,0.0,0.0,0.0,-0.729371,-0.005,0.005797,0.106646,0.713741,-0.093903,-1.196806,-0.682498
161.178423,0.020004,0.017141,0.794363,-1.159102,-0.254816,0.010622,-0.045611,-0.005808,-0.017217,-9.822851,-0.008456,0.005634,0.107545,-0.008298,0.005719,0.107204,0.0,0.0,0.0,0.659009,-0.002245,0.006274,0.752106,0.0,0.0,0.0,0.0,0.0,-0.729297,-0.005642,0.005452,0.106675,0.713132,-0.098263,-1.198292,-0.685223
161.198426,0.020003,0.013069,0.794987,-1.160109,-0.254962,0.009374,-0.045994,-0.009148,-0.02571,-9.821093,-0.008705,0.005376,0.108421,-0.009587,0.005878,0.107782,0.0,0.0,0.0,0.658344,-0.002317,0.00625,0.752688,0.0,0.0,0.0,0.0,0.0,-0.729337,-0.004304,0.005307,0.106864,0.712495,-0.102607,-1.199784,-0.687969
161.218427,0.020001,0.006919,0.795871,-1.16169,-0.255133,0.007478,-0.046581,-0.0045,-0.022611,-9.823734,-0.008303,0.004259,0.10821,-0.007768,0.004211,0.108141,0.0,0.0,0.0,0.657351,-0.002423,0.00621,0.753555,0.0,0.0,0.0,0.0,0.0,-0.729238,-0.005012,0.004944,0.106904,0.711829,-0.106935,-1.201282,-0.690738
161.238428,0.020001,0.002809,0.796419,-1.162752,-0.255195,0.006192,-0.046921,-0.006223,-0.035873,-9.816228,-0.007184,0.004694,0.107784,-0.007022,0.004024,0.107566,0.0,0.0,0.0,0.656688,-0.002481,0.006189,0.754133,0.0,0.0,0.0,0.0,0.0,-0.729275,-0.003841,0.00487,0.107103,0.711136,-0.111246,-1.202787,-0.693529
161.258418,0.01999,-0.001363,0.796954,-1.16385,-0.255283,0.004944,-0.04723,-0.000717,-0.02648,-9.822259,-0.005977,0.00519,0.108351,-0.005989,0.00442,0.108984,0.0,0.0,0.0,0.656023,-0.002534,0.006174,0.754711,0.0,0.0,0.0,0.0,0.0,-0.72931,-0.002863,0.00485,0.107304,0.710414,-0.11554,-1.204298,-0.696344
161.278422,0.020004,-0.007641,0.797687,-1.165507,-0.255395,0.003005,-0.047853,-0.004474,-0.031962,-9.814118,-0.00623,0.005358,0.108619,-0.007229,0.005409,0.109585,0.0,0.0,0.0,0.655021,-0.002621,0.006152,0.755581,0.0,0.0,0.0,0.0,0.0,-0.729202,-0.004032,0.004454,0.107354,0.709664,-0.119815,-1.205816,-0.699184
161.298429,0.020007,-0.013965,0.798343,-1.167169,-0.255516,0.001122,-0.048263,0.000504,-0.029924,-9.811368,-0.00677,0.003886,0.109017,-0.0069,0.003878,0.109379,0.0,0.0,0.0,0.654016,-0.002704,0.006121,0.756451,0.0,0.0,0.0,0.0,0.0,-0.729112,-0.005257,0.004166,0.107406,0.708886,-0.124071,-1.207339,-0.70205
161.318428,0.019999,-0.018186,0.798727,-1.168272,-0.255572,-0.000143,-0.048599,-0.001851,-0.030288,-9.816788,-0.005189,0.004226,0.108271,-0.006282,0.004522,0.108502,0.0,0.0,0.0,0.653346,-0.002749,0.006111,0.75703,0.0,0.0,0.0,0.0,0.0,-0.729151,-0.004499,0.00411,0.10762,0.708081,-0.128308,-1.208869,-0.704944
161.338418,0.01999,-0.024526,0.799227,-1.169864,-0.25578,-0.002194,-0.049,-0.006961,-0.026837,-9.81712,-0.005418,0.005273,0.108667,-0.005537,0.004675,0.108444,0.0,0.0,0.0,0.652337,-0.002831,0.006104,0.757899,0.0,0.0,0.0,0.0,0.0,-0.729085,-0.006223,0.003813,0.107713,0.707247,-0.132525,-1.210406,-0.707866
161.358423,0.020005,-0.028727,0.799498,-1.170944,-0.25582,-0.003593,-0.049378,0.000937,-0.031473,-9.820703,-0.005963,0.003768,0.108105,-0.005534,0.004961,0.108177,0.0,0.0,0.0,0.651668,-0.002878,0.006088,0.758475,0.0,0.0,0.0,0.0,0.0,-0.72913,-0.005238,0.003247,0.107911,0.706385,-0.13672,-1.211948,-0.710819
161.378426,0.020003,-0.034992,0.799809,-1.172572,-0.255801,-0.005664,-0.050023,-0.003394,-0.028681,-9.822763,-0.006501,0.003877,0.109535,-0.006191,0.003756,0.109658,0.0,0.0,0.0,0.65066,-0.00295,0.006067,0.75934,0.0,0.0,0.0,0.0,0.0,-0.729042,-0.006542,0.002585,0.107987,0.705496,-0.140895,-1.213497,-0.713802
161.398426,0.02,-0.039133,0.799935,-1.173676,-0.255781,-0.007131,-0.05034,0.002031,-0.023615,-9.812588,-0.007298,0.004428,0.109016,-0.007295,0.004472,0.108696,0.0,0.0,0.0,0.649984,-0.003005,0.006051,0.759918,0.0,0.0,0.0,0.0,0.0,-0.729094,-0.005609,0.002176,0.108224,0.704578,-0.145046,-1.215052,-0.716817
161.418425,0.019999,-0.043255,0.79999,-1.174779,-0.255727,-0.008618,-0.050555,-0.002318,-0.032703,-9.819803,-0.006602,0.004672,0.108865,-0.006186,0.00317,0.109352,0.0,0.0,0.0,0.649309,-0.003062,0.006032,0.760495,0.0,0.0,0.0,0.0,0.0,-0.729158,-0.004636,0.001703,0.108468,0.703633,-0.149175,-1.216614,-0.719865
161.438423,0.019998,-0.049408,0.799961,-1.176427,-0.255537,-0.010942,-0.051049,0.000896,-0.024446,-9.821422,-0.004861,0.00201,0.108242,-0.006278,0.001821,0.108565,0.0,0.0,0.0,0.648299,-0.003118,0.006001,0.761356,0.0,0.0,0.0,0.0,0.0,-0.729091,-0.005826,0.000813,0.108565,0.70266,-0.153281,-1.218181,-0.722948
161.458419,0.019996,-0.055553,0.799759,-1.178087,-0.255359,-0.013244,-0.051611,-0.00536,-0.030689,-9.814814,-0.0056,0.002213,0.108732,-0.005928,0.002575,0.108788,0.0,0.0,0.0,0.647285,-0.003172,0.005969,0.762218,0.0,0.0,0.0,0.0,0.0,-0.729021,-0.007283,0.000165,0.108697,0.701659,-0.157362,-1.219754,-0.726067
161.478425,0.020006,-0.059644,0.799556,-1.179192,-0.255202,-0.014933,-0.051906,-0.002818,-0.032048,-9.819008,-0.006088,0.002436,0.109898,-0.005751,0.00221,0.110556,0.0,0.0,0.0,0.646605,-0.003216,0.005946,0.762795,0.0,0.0,0.0,0.0,0.0,-0.729087,-0.006254,-0.000672,0.108947,0.700631,-0.161418,-1.221334,-0.729223
161.498426,0.020001,-0.063733,0.799291,-1.180295,-0.255147,-0.016615,-0.052183,-0.005254,-0.033136,-9.810822,-0.00563,0.001716,0.108707,-0.004287,0.00072,0.109809,0.0,0.0,0.0,0.645925,-0.003254,0.005924,0.763371,0.0,0.0,0.0,0.0,0.0,-0.729157,-0.005467,-0.001327,0.109216,0.699575,-0.165449,-1.22292,-0.732418
161.518429,0.020003,-0.06988,0.79877,-1.181975,-0.254873,-0.019146,-0.052611,-0.001686,-0.025547,-9.816507,-0.005861,-0.000478,0.109082,-0.005881,-0.000863,0.108829,0.0,0.0,0.0,0.644904,-0.003286,0.005882,0.764233,0.0,0.0,0.0,0.0,0.0,-0.729103,-0.00674,-0.002679,0.109322,0.698491,-0.169453,-1.224512,-0.735652
161.53843,0.020001,-0.076037,0.798128,-1.18367,-0.254562,-0.021757,-0.053078,-0.005607,-0.037369,-9.821747,-0.005781,0.00097,0.109462,-0.005562,0.000139,0.108925,0.0,0.0,0.0,0.643877,-0.003326,0.005842,0.765099,0.0,0.0,0.0,0.0,0.0,-0.72905,-0.008328,-0.00367,0.109483,0.69738,-0.173431,-1.226109,-0.738928
161.558417,0.019987,-0.080149,0.797634,-1.184813,-0.254428,-0.023517,-0.05345,0.00503,-0.027327,-9.814999,-0.006675,-0.001378,0.110333,-0.006135,-0.001994,0.110344,0.0,0.0,0.0,0.643194,-0.003348,0.005805,0.765674,0.0,0.0,0.0,0.0,0.0,-0.729112,-0.007508,-0.004476,0.109759,0.696241,-0.177382,-1.227713,-0.742246
161.578435,0.020018,-0.086304,0.796809,-1.186549,-0.2542,-0.026074,-0.05397,0.006054,-0.03021,-9.816179,-0.006404,-0.002712,0.109337,-0.005766,-0.002526,0.109182,0.0,0.0,0.0,0.642167,-0.003375,0.005737,0.766536,0.0,0.0,0.0,0.0,0.0,-0.729047,-0.008851,-0.005671,0.109901,0.695075,-0.181304,-1.229323,-0.745608
161.598427,0.019992,-0.090395,0.796178,-1.187723,-0.253995,-0.027784,-0.054343,-0.004551,-0.031987,-9.821136,-0.006093,-0.004493,0.11075,-0.006638,-0.004142,0.110511,0.0,0.0,0.0,0.641476,-0.003381,0.005686,0.767115,0.0,0.0,0.0,0.0,0.0,-0.729107,-0.008158,-0.006092,0.110205,0.693881,-0.185198,-1.230939,-0.749015
161.618425,0.019998,-0.096529,0.795136,-1.189493,-0.253593,-0.030451,-0.054903,-0.004986,-0.030082,-9.824035,-0.006817,-0.004356,0.109932,-0.006816,-0.004167,0.109509,0.0,0.0,0.0,0.640443,-0.00339,0.005599,0.767978,0.0,0.0,0.0,0.0,0.0,-0.729043,-0.009514,-0.007014,0.11038,0.69266,-0.189063,-1.232561,-0.75247
161.638418,0.019993,-0.100613,0.794398,-1.190683,-0.25334,-0.032117,-0.055304,-0.001558,-0.027081,-9.819911,-0.006769,-0.003875,0.111189,-0.006655,-0.004457,0.110793,0.0,0.0,0.0,0.63975,-0.003397,0.005543,0.768555,0.0,0.0,0.0,0.0,0.0,-0.729099,-0.008691,-0.007639,0.110684,0.691411,-0.192898,-1.234188,-0.755973
161.658416,0.019998,-0.106701,0.793194,-1.192493,-0.252891,-0.034772,-0.055938,0.002205,-0.030655,-9.825972,-0.007685,-0.006771,0.110903,-0.007384,-0.006725,0.11075,0.0,0.0,0.0,0.638712,-0.003399,0.00544,0.769419,0.0,0.0,0.0,0.0,0.0,-0.729026,-0.009965,-0.008489,0.110875,0.690136,-0.196702,-1.235822,-0.759525
161.678409,0.019993,-0.110725,0.792363,-1.193716,-0.25265,-0.036536,-0.056385,-0.005356,-0.024038,-9.816936,-0.008969,-0.007642,0.110472,-0.009192,-0.007453,0.110229,0.0,0.0,0.0,0.638017,-0.003395,0.005356,0.769996,0.0,0.0,0.0,0.0,0.0,-0.729077,-0.008963,-0.00893,0.111197,0.688833,-0.200475,-1.237461,-0.763129
161.698422,0.020013,-0.114718,0.791507,-1.194946,-0.252337,-0.038311,-0.056763,0.001554,-0.032378,-9.822222,-0.008291,-0.008988,0.111105,-0.008425,-0.00721,0.11114,0.0,0.0,0.0,0.637319,-0.003385,0.005265,0.770574,0.0,0.0,0.0,0.0,0.0,-0.729137,-0.008019,-0.009062,0.111545,0.687502,-0.204217,-1.239107,-0.766786
161.71841,0.019988,-0.120628,0.790177,-1.196836,-0.251663,-0.040736,-0.0573,0.002895,-0.027011,-9.818388,-0.007998,-0.006699,0.111313,-0.008333,-0.008715,0.110888,0.0,0.0,0.0,0.636272,-0.003378,0.005139,0.77144,0.0,0.0,0.0,0.0,0.0,-0.729194,-0.006915,-0.009337,0.111885,0.686145,-0.207926,-1.240758,-0.770497
161.738416,0.020006,-0.124538,0.789266,-1.198103,-0.251132,-0.042321,-0.057775,0.00339,-0.034793,-9.825439,-0.008729,-0.009674,0.111042,-0.007723,-0.010674,0.111694,0.0,0.0,0.0,0.635576,-0.003365,0.005042,0.772015,0.0,0.0,0.0,0.0,0.0,-0.729245,-0.005842,-0.009381,0.112252,0.684761,-0.211603,-1.242415,-0.774264
161.758429,0.020013,-0.130331,0.787834,-1.200111,-0.250266,-0.044591,-0.058438,0.00127,-0.025009,-9.821332,-0.008484,-0.011343,0.111723,-0.008845,-0.011567,0.110768,0.0,0.0,0.0,0.634519,-0.003325,0.004887,0.772885,0.0,0.0,0.0,0.0,0.0,-0.729,-0.00823,-0.009806,0.112317,0.683349,-0.215246,-1.244078,-0.778089
161.778424,0.019995,-0.136055,0.786341,-1.202162,-0.249404,-0.046907,-0.059056,0.000249,-0.035571,-9.81848,-0.009172,-0.011719,0.111455,-0.009277,-0.011379,0.110928,0.0,0.0,0.0,0.633466,-0.003285,0.004722,0.773749,0.0,0.0,0.0,0.0,0.0,-0.729183,-0.005312,-0.009254,0.11285,0.681911,-0.218855,-1.245747,-0.781973
161.798425,0.020001,-0.139846,0.785319,-1.203532,-0.248798,-0.048352,-0.059504,0.006996,-0.030234,-9.82934,-0.007454,-0.012628,0.112188,-0.007647,-0.012007,0.112459,0.0,0.0,0.0,0.63276,-0.003249,0.00461,0.774327,0.0,0.0,0.0,0.0,0.0,-0.72907,-0.005702,-0.009294,0.113083,0.680445,-0.222429,-1.247421,-0.785918
161.818428,0.020003,-0.14546,0.783715,-1.205569,-0.247787,-0.050462,-0.060169,5.6e-05,-0.036357,-9.821842,-0.007916,-0.012029,0.111769,-0.008142,-0.011861,0.111703,0.0,0.0,0.0,0.631698,-0.003198,0.004448,0.775196,0.0,0.0,0.0,0.0,0.0,-0.728821,-0.008051,-0.009255,0.11319,0.678953,-0.225969,-1.249101,-0.789925
161.838408,0.01998,-0.149195,0.782631,-1.20691,-0.246942,-0.051841,-0.060619,0.004249,-0.03039,-9.815935,-0.007417,-0.011833,0.112269,-0.007725,-0.010547,0.111128,0.0,0.0,0.0,0.630987,-0.003165,0.004343,0.775775,0.0,0.0,0.0,0.0,0.0,-0.729003,-0.004947,-0.008759,0.11374,0.677434,-0.229473,-1.250787,-0.793996
161.858423,0.020015,-0.154753,0.780944,-1.208971,-0.245872,-0.053778,-0.061212,0.004972,-0.029172,-9.817718,-0.008281,-0.011262,0.110929,-0.008655,-0.010988,0.111044,0.0,0.0,0.0,0.629928,-0.003125,0.004187,0.776636,0.0,0.0,0.0,0.0,0.0,-0.729052,-0.003762,-0.008333,0.114168,0.675888,-0.23294,-1.252478,-0.798133
161.878419,0.019996,-0.158459,0.77978,-1.210338,-0.245162,-0.055005,-0.061628,0.005948,-0.028603,-9.808338,-0.007133,-0.010655,0.11213,-0.006168,-0.010412,0.113002,0.0,0.0,0.0,0.629218,-0.003098,0.004085,0.777212,0.0,0.0,0.0,0.0,0.0,-0.728953,-0.004157,-0.008234,0.114446,0.674316,-0.236371,-1.254175,-0.802338
161.898424,0.020005,-0.162169,0.778582,-1.211716,-0.244407,-0.056268,-0.061933,0.002208,-0.0346,-9.816629,-0.00579,-0.01113,0.112786,-0.005604,-0.012294,0.112498,0.0,0.0,0.0,0.6285,-0.003062,0.003995,0.777794,0.0,0.0,0.0,0.0,0.0,-0.729001,-0.003223,-0.007799,0.114895,0.672717,-0.239764,-1.255878,-0.806611
161.91842,0.019996,-0.167698,0.776727,-1.21382,-0.243305,-0.058144,-0.062433,0.008124,-0.032221,-9.804354,-0.005245,-0.010307,0.112598,-0.00541,-0.008923,0.112897,0.0,0.0,0.0,0.627426,-0.003001,0.003866,0.778661,0.0,0.0,0.0,0.0,0.0,-0.728909,-0.004064,-0.007702,0.115192,0.671091,-0.24312,-1.257586,-0.810956
161.938419,0.019999,-0.171367,0.775468,-1.215243,-0.24257,-0.059274,-0.062717,0.003233,-0.027799,-9.814402,-0.004384,-0.009491,0.113265,-0.004468,-0.009292,0.112903,0.0,0.0,0.0,0.626707,-0.00297,0.003792,0.77924,0.0,0.0,0.0,0.0,0.0,-0.728963,-0.003289,-0.00731,0.115667,0.669439,-0.246437,-1.2593,-0.815372
161.958418,0.019999,-0.176801,0.773536,-1.217467,-0.241401,-0.061101,-0.063286,0.002034,-0.023446,-9.810654,-0.003491,-0.010498,0.113803,-0.004522,-0.009335,0.112564,0.0,0.0,0.0,0.625624,-0.00291,0.00368,0.78011,0.0,0.0,0.0,0.0,0.0,-0.728847,-0.004272,-0.007394,0.115989,0.66776,-0.249715,-1.26102,-0.819863
161.978422,0.020004,-0.182186,0.771552,-1.219719,-0.240274,-0.062831,-0.06389,0.003788,-0.021313,-9.81612,-0.001883,-0.008614,0.113396,-0.001322,-0.008652,0.113358,0.0,0.0,0.0,0.624539,-0.002856,0.003585,0.78098,0.0,0.0,0.0,0.0,0.0,-0.728577,-0.00737,-0.007788,0.11618,0.666056,-0.252954,-1.262745,-0.82443
161.998423,0.020001,-0.185759,0.77021,-1.221217,-0.239519,-0.063941,-0.064192,0.003496,-0.030198,-9.805994,-0.003509,-0.008152,0.11262,-0.00337,-0.007984,0.113966,0.0,0.0,0.0,0.623818,-0.002824,0.003527,0.781557,0.0,0.0,0.0,0.0,0.0,-0.728764,-0.004793,-0.007205,0.116837,0.664324,-0.256153,-1.264475,-0.829074
162.018422,0.019999,-0.19106,0.768127,-1.223508,-0.238301,-0.065544,-0.06466,0.004803,-0.029517,-9.806747,-0.003282,-0.008899,0.114108,-0.003246,-0.008268,0.114554,0.0,0.0,0.0,0.622723,-0.00277,0.003428,0.78243,0.0,0.0,0.0,0.0,0.0,-0.728804,-0.00418,-0.006824,0.117367,0.662567,-0.259311,-1.266211,-0.833797
162.038421,0.019999,-0.194582,0.766707,-1.225033,-0.237495,-0.066586,-0.064907,0.004608,-0.026204,-9.807249,-0.004499,-0.008487,0.113974,-0.003735,-0.00813,0.114079,0.0,0.0,0.0,0.621993,-0.002742,0.00336,0.783011,0.0,0.0,0.0,0.0,0.0,-0.728692,-0.005242,-0.006861,0.117738,0.660783,-0.262429,-1.267952,-0.8386
162.058412,0.019991,-0.199847,0.764531,-1.227267,-0.23618,-0.068188,-0.065285,0.003275,-0.032729,-9.813652,-0.004056,-0.008251,0.114939,-0.003493,-0.00813,0.115195,0.0,0.0,0.0,0.620891,-0.0027,0.003266,0.783886,0.0,0.0,0.0,0.0,0.0,-0.728737,-0.004644,-0.006461,0.118294,0.658974,-0.265505,-1.269699,-0.843486
162.078422,0.02001,-0.203333,0.762996,-1.2288,-0.235278,-0.069199,-0.06549,0.004658,-0.03275,-9.804652,-0.004949,-0.007613,0.114683,-0.005068,-0.006893,0.114777,0.0,0.0,0.0,0.620157,-0.002676,0.003199,0.784467,0.0,0.0,0.0,0.0,0.0,-0.728645,-0.005633,-0.006702,0.118695,0.657138,-0.268539,-1.271451,-0.848455
162.098428,0.020006,-0.20855,0.760695,-1.231061,-0.233977,-0.070845,-0.065983,-0.00681,-0.027287,-9.818159,-0.004896,-0.008352,0.114878,-0.004959,-0.008456,0.114738,0.0,0.0,0.0,0.619053,-0.002645,0.003095,0.785339,0.0,0.0,0.0,0.0,0.0,-0.728698,-0.00499,-0.006377,0.119283,0.655276,-0.271531,-1.273209,-0.85351
162.11843,0.020002,-0.212024,0.7591,-1.232634,-0.233194,-0.071838,-0.066273,0.002767,-0.026909,-9.811151,-0.004552,-0.008005,0.115754,-0.004404,-0.006654,0.115615,0.0,0.0,0.0,0.61831,-0.002618,0.003027,0.785924,0.0,0.0,0.0,0.0,0.0,-0.728585,-0.006,-0.006667,0.119715,0.653389,-0.274479,-1.274972,-0.858651
162.138415,0.019985,-0.217215,0.756678,-1.234988,-0.232028,-0.073451,-0.066646,-0.002453,-0.025526,-9.808983,-0.004076,-0.007735,0.115891,-0.004194,-0.007714,0.115833,0.0,0.0,0.0,0.617199,-0.002586,0.002934,0.786798,0.0,0.0,0.0,0.0,0.0,-0.72848,-0.007197,-0.007044,0.120161,0.651475,-0.277385,-1.27674,-0.86388
