pair_idx,dt,curr_x,curr_y,curr_z,curr_roll,curr_pitch,curr_yaw,curr_vx,curr_vy,curr_vz,curr_wx,curr_wy,curr_wz,curr_ax,curr_ay,curr_az,curr_alpha_x,curr_alpha_y,curr_alpha_z,thrust,torque_roll,torque_pitch,torque_yaw,next_x,next_y,next_z,next_roll,next_pitch,next_yaw,next_vx,next_vy,next_vz,next_wx,next_wy,next_wz,next_ax,next_ay,next_az,next_alpha_x,next_alpha_y,next_alpha_z
4195,0.019992,-0.053849,-0.698294,1.323923,0.004728,-0.019035,1.223166,-0.568354,-1.821565,0.235007,0.000574,-0.658862,-0.010291,1.866502,0.256380,0.578109,-0.000453,-0.659529,-0.008019,-0.472337,-0.041584,0.252384,1.255055,-0.063231,-0.717781,1.326378,0.004760,-0.021419,1.223101,-0.566839,-1.809613,0.263386,0.006414,-0.652489,-0.010606,1.947433,0.018042,0.564165,0.011243,-0.648368,-0.024846
4196,0.019992,0.178214,0.036144,-0.063007,-0.001963,0.011094,1.561277,0.035689,0.114089,0.029451,0.054930,0.125085,0.029168,-0.094293,0.010366,0.167331,0.052707,0.120917,0.026931,-0.116951,-0.046882,-0.182657,0.066667,0.179483,0.037403,-0.062605,-0.001762,0.011502,1.561305,0.036562,0.110675,0.031207,0.057534,0.108698,0.041419,0.121506,0.110223,0.172966,0.055857,0.103030,0.027190
4197,0.020001,1.294105,-0.552117,-1.336840,0.135161,-0.048212,1.500938,-0.443405,0.920221,-1.136496,-0.183074,0.405043,-0.248104,-0.761966,-0.701081,-0.837638,-0.188406,0.406001,-0.241634,0.766559,-0.142286,-0.108782,0.614524,1.283548,-0.539565,-1.343174,0.134449,-0.046747,1.501235,-0.495962,0.942012,-1.181652,-0.212300,0.403260,-0.206050,-0.924999,-0.579058,-0.769903,-0.227418,0.405029,-0.232490
4198,0.019995,-0.206724,0.341742,0.905493,-0.002463,0.002599,1.419842,-0.206065,0.180733,0.610518,-0.015250,-0.022426,0.584138,-0.162791,-0.129025,0.174975,-0.020303,-0.021954,0.624834,-0.156030,0.006142,-0.034001,0.346339,-0.209539,0.344391,0.908703,-0.002532,0.002504,1.420346,-0.204411,0.180341,0.612499,-0.016817,-0.028631,0.576687,-0.194231,-0.582969,0.186384,-0.016082,-0.038243,0.601121
4199,0.019998,0.115657,-0.011887,0.921619,-0.018085,-0.013478,1.744456,-0.270344,-0.201607,-0.641096,-0.057470,0.054143,0.375424,0.335584,-0.187699,0.017045,-0.055261,0.053807,0.377113,0.019531,0.079630,-0.022951,-1.672647,0.113133,-0.013230,0.918572,-0.018298,-0.013281,1.744790,-0.263196,-0.193974,-0.648303,-0.052942,0.057136,0.347252,0.365614,-0.446284,0.014424,-0.054043,0.054297,0.349827
4200,0.020007,-0.084091,-1.175395,0.503279,-0.011780,-0.002929,1.681056,-0.578432,0.240385,1.067961,0.051935,0.046045,1.683254,-0.329960,-0.737441,0.199089,0.052741,0.047408,1.662534,-0.141052,0.051622,-0.041641,-1.561715,-0.090000,-1.172884,0.507012,-0.011614,-0.002754,1.682478,-0.571190,0.241831,1.069500,0.051423,0.038122,1.678695,-0.484482,-0.810286,0.190373,0.049407,0.040845,1.656444
4201,0.019993,0.616340,-0.496963,-0.356130,0.007713,-0.001476,1.312334,-0.071652,0.363697,0.968012,0.048754,0.050798,0.224797,-0.202958,-0.159383,0.168811,0.047703,0.049205,0.260805,-0.121513,-0.042378,-0.004384,0.921187,0.615832,-0.490802,-0.349261,0.007992,-0.001187,1.312596,-0.074359,0.365205,0.969818,0.051414,0.054871,0.225964,-0.352124,-0.106318,0.167704,0.052780,0.055971,0.235278
4202,0.019998,0.253199,0.260446,0.779916,0.011308,0.109100,1.568640,0.054297,-2.373347,-1.059966,-0.037970,-4.784804,0.042439,1.585719,-0.030693,1.077524,-0.043367,-4.781028,0.057938,-1.773522,-0.060764,1.705605,-0.015174,0.253648,0.207472,0.770690,0.011022,0.083378,1.568380,0.047667,-2.430045,-0.959201,-0.058567,-4.750498,0.035266,1.679943,0.081735,1.335069,-0.055954,-4.749587,0.030966
4203,0.020000,1.269398,-0.127779,-0.578905,0.101393,-0.034812,1.639243,0.808439,1.295183,-0.580661,0.430520,0.326824,0.336966,-1.381176,0.889275,-0.016765,0.427112,0.325951,0.341645,0.119511,-0.293312,-0.105859,-0.844300,1.277803,-0.112993,-0.580853,0.102964,-0.033664,1.639939,0.765925,1.303558,-0.582950,0.411213,0.327684,0.355407,-1.234998,0.925439,-0.044904,0.395816,0.322665,0.358213
4204,0.020099,0.114464,-0.248484,1.266742,0.012855,0.032732,1.783944,1.413848,1.140435,0.318470,0.896371,0.384816,-0.701914,-0.958471,1.621387,0.432286,0.895719,0.382982,-0.713974,-0.329062,-0.427750,-0.344669,-0.414318,0.136491,-0.235947,1.268614,0.016119,0.034076,1.783212,1.410296,1.125685,0.336612,0.877908,0.354668,-0.709031,-0.803041,1.679865,0.387027,0.872547,0.345026,-0.721286
4205,0.020022,-0.753869,-0.896346,-0.236222,0.002413,-0.003674,1.778751,-0.030017,0.018419,-0.938912,-0.295775,-0.256903,0.350311,0.180848,-0.148066,0.162082,-0.268120,-0.167409,0.329150,-0.363182,0.120870,-1.025043,0.086691,-0.755190,-0.895985,-0.242590,0.001455,-0.003609,1.779218,-0.031511,0.021366,-0.932920,-0.084764,0.157431,0.337096,0.013798,-0.149272,0.271109,-0.058962,0.195115,0.329409
4206,0.020008,0.230293,-0.690608,0.169962,-0.000314,0.024922,1.531393,0.021838,-0.979013,-0.852254,0.010038,-0.111202,0.631289,1.162082,0.045768,0.032324,0.008295,-0.111319,0.635034,0.000884,-0.034075,0.022892,-0.063317,0.230690,-0.701639,0.166645,-0.000255,0.024538,1.531906,0.021785,-0.985773,-0.858595,0.013399,-0.104423,0.613941,1.139751,0.053837,0.029672,0.018696,-0.106196,0.616041
4207,0.020006,2.127212,-0.145711,0.461896,0.444264,-0.023409,1.569371,-1.317052,0.011928,0.261971,-1.382037,0.102563,0.172326,0.036942,-1.216947,-5.719591,-1.470451,0.109809,0.148366,4.932365,-2.458628,0.082151,-0.278097,2.071152,-0.144885,0.461753,0.435565,-0.022929,1.569939,-1.629553,0.028877,-0.027406,-1.728004,0.117295,0.151957,0.001533,-1.556790,-5.554769,-1.756053,0.117437,0.162546
4208,0.019941,-0.254673,-1.190243,1.361341,0.004331,-0.049603,1.223783,0.154253,0.455277,-0.748801,0.047726,0.340505,0.334872,-0.460286,0.052189,-0.015455,0.047806,0.344448,0.353381,-0.022424,0.033996,-0.093319,1.267820,-0.248890,-1.179059,1.354957,0.004595,-0.047751,1.224180,0.162649,0.483908,-0.760078,0.055507,0.348591,0.358707,-0.636111,-0.136405,0.049135,0.056266,0.345459,0.351937
4209,0.020018,0.176787,-0.698019,-0.418667,-0.036052,-0.071142,1.610770,1.720337,0.240629,-1.245241,0.796563,-0.031637,0.485536,-0.221343,1.720309,0.293330,0.793930,-0.027546,0.497549,-0.306249,-0.191116,0.107075,-0.608590,0.217082,-0.690364,-0.427484,-0.031663,-0.071247,1.611368,1.735193,0.283174,-1.227057,0.798332,-0.008002,0.509482,0.034909,1.903909,0.302885,0.802132,0.000703,0.512155
4210,0.019997,0.977351,1.012176,1.360487,0.021381,0.008050,1.527584,-0.188714,0.279361,-0.281764,-0.005558,0.040501,1.421885,-0.208624,-0.296732,0.059684,-0.005027,0.035395,1.437860,-0.025648,-0.037988,-0.007257,-0.375684,0.973366,1.017700,1.358305,0.021381,0.008215,1.529474,-0.200102,0.276492,-0.288771,-0.003751,0.042509,1.443681,-0.251014,-0.293239,0.070436,-0.005406,0.042072,1.456779
4211,0.019992,-2.417428,2.526531,1.505506,-0.010185,0.003358,1.574311,0.946836,0.756279,-0.051873,0.034303,0.048459,0.023793,-0.940396,1.059295,0.252501,0.037513,0.049483,0.018527,-0.200417,-0.036272,-0.015106,0.056529,-2.395199,2.539471,1.505226,-0.009977,0.003648,1.574300,0.950658,0.752598,-0.043659,0.041881,0.058490,0.024998,-1.018386,1.252834,0.235259,0.040594,0.057446,0.031337
4212,0.020005,-1.738835,0.116734,-0.723147,-0.228626,0.016612,1.573832,-2.575018,0.003204,2.971731,-1.993603,0.106787,-0.028825,-0.037032,-2.320589,-0.350226,-1.974326,0.105914,-0.029104,0.956799,1.491114,-0.066339,-0.000667,-1.783821,0.119381,-0.702249,-0.239585,0.017101,1.573473,-2.431076,-0.001027,2.977931,-1.915430,0.094822,-0.004175,0.072350,-1.978728,-0.532444,-1.905288,0.096882,-0.004742
4213,0.019991,0.217413,0.031432,-0.048771,0.001489,0.017121,1.570620,-0.018059,1.642651,-0.806116,-0.040096,4.331815,0.018882,-0.877253,0.118071,1.180909,-0.038230,4.345777,0.013769,-1.032249,0.028595,-0.789206,0.011357,0.217780,0.066257,-0.054445,0.001350,0.040636,1.570842,-0.018280,1.634700,-0.713457,-0.015242,4.336211,0.026499,-0.838378,0.058659,1.139437,-0.015023,4.339726,0.019674
4214,0.020006,2.630331,0.195475,-0.474679,-0.053907,-0.025493,1.646095,0.596489,2.496796,-0.420577,0.352054,0.309624,1.480212,-2.833936,1.078336,0.312980,0.361266,0.306761,1.472402,-0.292213,0.119768,-0.080722,-1.390676,2.649675,0.237853,-0.477589,-0.051936,-0.023717,1.647709,0.627210,2.506633,-0.403367,0.380076,0.311204,1.463476,-2.854952,0.927530,0.322538,0.383974,0.312065,1.464757
4215,0.020002,-3.205136,-1.923741,1.545500,-0.005116,-0.010888,1.585390,-0.765620,0.919042,-0.204185,-0.042786,-0.013731,0.005963,-1.074475,-0.827753,0.198919,-0.044564,-0.014826,-0.001244,-0.157716,-0.012254,0.001049,0.019496,-3.215731,-1.913194,1.544991,-0.005276,-0.010936,1.585389,-0.762181,0.921674,-0.200198,-0.045729,-0.012200,0.010801,-1.109358,-1.140633,0.207099,-0.041620,-0.014239,0.009086
4216,0.020004,0.201489,0.050978,-0.055292,0.001188,0.012903,1.561638,0.044798,0.049830,0.039720,0.060077,-0.034624,0.034636,-0.095297,-0.017359,0.125698,0.055917,-0.031472,0.060307,-0.085062,-0.033548,-0.035519,0.061453,0.203671,0.051779,-0.054443,0.001469,0.012724,1.561678,0.044561,0.043960,0.038347,0.046861,-0.037206,0.041957,0.013798,0.132709,0.111725,0.045990,-0.037797,0.056623
4217,0.020013,-1.493663,2.856670,-1.128700,-0.060425,0.114448,1.785171,-1.817146,-1.557245,-1.373186,-0.142886,-0.111851,0.430397,1.286048,-2.684025,-0.896060,-0.141946,-0.114870,0.430630,0.904032,0.051042,-0.073253,-1.143329,-1.515505,2.838344,-1.135957,-0.060918,0.114028,1.785474,-1.778663,-1.591277,-1.425515,-0.133405,-0.130802,0.443223,1.306849,-2.787769,-0.872194,-0.127561,-0.130611,0.447031
4218,0.020017,0.380609,-0.036860,-0.053237,0.029120,-0.009915,1.429382,0.129670,0.246474,-1.024988,-0.130181,0.046755,0.381707,-0.390378,-0.059501,-0.126955,-0.131232,0.044259,0.390571,0.122835,0.036270,-0.094224,0.371593,0.381727,-0.033840,-0.058865,0.028611,-0.009780,1.429771,0.119037,0.251668,-1.041233,-0.143497,0.032394,0.396183,-0.262945,-0.130476,-0.106226,-0.144429,0.030046,0.391052
4219,0.020000,0.233792,1.316449,-0.469293,0.004064,-0.004966,1.528625,-0.096071,1.099912,-0.979041,-0.030098,0.130077,-0.600699,-1.387177,-0.211317,0.082733,-0.027971,0.131278,-0.576619,-0.040873,-0.039579,-0.052370,0.466986,0.232339,1.329115,-0.473659,0.003963,-0.004467,1.528137,-0.097616,1.100250,-0.982612,-0.028127,0.134278,-0.589856,-1.414337,-0.260027,0.070479,-0.035312,0.128889,-0.589910
4220,0.019995,1.889085,2.992809,-0.960280,0.088559,0.028892,1.740323,-2.821746,0.981531,-1.043055,-0.489533,0.301332,0.698179,-1.849833,-2.917566,0.651891,-0.491694,0.302852,0.691402,-0.675423,0.102731,0.065329,-1.231551,1.847191,3.003574,-0.965812,0.086752,0.029935,1.741130,-2.846806,0.964685,-1.009983,-0.492472,0.303340,0.686280,-1.593532,-2.951885,0.641612,-0.492008,0.306673,0.668670
4221,0.020010,0.213779,-0.122825,0.123704,0.002656,-0.073290,1.567949,0.017692,-1.697910,-0.676807,0.021607,-4.288781,0.006519,1.029437,-0.121349,1.192728,0.022629,-4.286396,0.010307,-0.802135,-0.086800,1.279196,0.047217,0.214199,-0.146046,0.120925,0.002775,-0.088712,1.567876,0.017422,-1.671740,-0.612110,0.027916,-4.267658,0.009003,0.978009,-0.126860,1.071012,0.021759,-4.267131,0.008901
4222,0.019975,0.247203,1.226474,0.950563,0.013591,0.411683,1.573837,0.213224,2.065129,1.831066,0.159226,2.643680,0.194493,-1.326759,0.229368,-3.312948,0.155830,2.580974,0.206604,4.252785,-0.176901,-2.294599,-0.037270,0.253201,1.254582,0.965863,0.014603,0.425230,1.574291,0.206064,1.800964,1.701583,0.131046,2.350137,0.204391,-0.945297,-0.081249,-3.833805,0.128372,2.320649,0.199625
4223,0.019997,0.107513,0.035196,1.005148,-0.044976,0.006113,1.573638,-2.218684,-0.021403,-0.081417,-4.573090,-0.032135,0.019030,0.130424,-1.695911,1.556592,-4.558123,-0.018744,0.015269,-1.280711,2.100195,0.079818,-0.031252,0.047988,0.036094,1.004428,-0.070149,0.006021,1.574008,-2.193815,-0.022131,0.045537,-4.513375,-0.024659,0.012988,-0.049201,-1.410387,1.453209,-4.505471,-0.024874,0.009345
4224,0.019996,0.579160,-0.590381,-0.494769,0.009285,-0.067653,1.617464,1.750038,0.649128,-0.995686,0.835929,0.157285,0.527683,-0.542102,1.891904,0.422969,0.838717,0.160136,0.522225,-0.366603,-0.241342,-0.047642,-0.757837,0.618358,-0.576055,-0.500881,0.013904,-0.066836,1.618229,1.738564,0.687233,-0.966983,0.830864,0.159872,0.531983,-0.535838,1.793105,0.391059,0.830803,0.161421,0.527371
4225,0.019979,0.243369,-0.091467,0.507640,0.002950,-0.044993,1.566121,-0.051729,-2.085788,-0.789197,-0.007753,-4.298945,0.027834,1.531686,0.182551,1.556663,-0.014855,-4.295127,0.032743,-1.311310,-0.080621,0.797566,0.099838,0.242472,-0.119906,0.504063,0.002935,-0.060471,1.566090,-0.052259,-2.069351,-0.703504,-0.002374,-4.285144,0.051520,1.289276,-0.084619,1.461802,0.000885,-4.289943,0.080225
4226,0.019992,0.330377,0.029674,1.372726,0.002549,-0.004459,1.553974,0.548999,0.587430,0.172441,0.052361,0.016369,-1.139655,-0.797972,0.495530,0.062810,0.052741,0.016598,-1.129336,0.000190,-0.044111,-0.010579,0.838818,0.338652,0.035873,1.374218,0.002742,-0.004384,1.552995,0.547458,0.588386,0.166666,0.049430,0.014784,-1.134021,-0.475205,0.753352,0.035682,0.053210,0.020215,-1.144644
4227,0.019997,-0.691135,-0.920268,-1.516852,0.001082,-0.003213,1.848106,-0.123472,-0.041830,-0.009946,-0.438869,-0.224645,-0.021226,0.228808,-0.098864,0.204434,-0.389286,-0.131459,-0.036249,-0.398443,0.275009,-1.385468,0.056572,-0.693853,-0.920762,-1.516754,-0.000373,-0.002971,1.848105,-0.123935,-0.038785,0.000290,-0.149414,0.180677,-0.011607,0.253100,-0.422913,0.303084,-0.061901,0.254359,-0.025198
4228,0.019900,0.248802,0.311013,-1.651782,-0.011124,0.051736,1.622013,1.932782,-1.221991,-0.453915,0.825622,-0.299811,0.927781,1.677385,1.983814,0.412340,0.824013,-0.296072,0.908949,-0.487462,-0.336510,-0.039215,-0.653539,0.291386,0.288578,-1.655912,-0.006447,0.050151,1.623007,1.934299,-1.246494,-0.425395,0.825566,-0.293217,0.934361,1.453050,1.942804,0.475941,0.821526,-0.297976,0.915280
4229,0.019994,-0.047789,-0.259771,-1.527165,-0.002783,0.002886,1.382051,-0.197551,-0.230126,-0.107415,0.033278,-0.028229,-0.337531,0.287122,-0.003952,0.241043,0.032926,-0.030200,-0.336487,-0.198482,-0.055560,0.001892,0.957958,-0.051997,-0.264312,-1.527569,-0.002632,0.002733,1.381537,-0.195086,-0.231360,-0.098777,0.025398,-0.031566,-0.344760,0.246549,-0.183197,0.241416,0.031209,-0.032068,-0.341467
4230,0.019993,0.234216,0.449609,-0.199172,0.000967,-0.023073,1.557254,-0.069452,0.677519,-0.548247,0.004598,0.004611,-0.257834,-0.735068,-0.073303,0.074959,0.009590,0.010529,-0.256480,-0.016275,0.002416,0.008056,0.169640,0.234082,0.461467,-0.203287,0.001015,-0.023008,1.556947,-0.069503,0.689529,-0.555420,0.004030,0.009541,-0.241450,-0.891335,0.023307,0.066022,0.002073,0.014222,-0.239098
4231,0.020000,0.182262,-0.023636,0.311773,-0.003575,0.002822,1.461268,-0.024388,0.046888,0.132487,0.030924,-0.046020,0.421463,-0.002364,0.060061,0.070896,0.028950,-0.045897,0.415062,-0.019351,-0.018056,0.007858,0.227204,0.182843,-0.024151,0.313877,-0.003378,0.002596,1.461794,-0.021354,0.045221,0.125962,0.041107,-0.042988,0.416793,-0.048867,0.119055,0.072722,0.037986,-0.042580,0.410989
4232,0.020004,-0.097603,-1.007524,-1.261585,-0.009298,-0.003369,1.314633,0.243586,-0.339225,0.711574,0.002791,-0.045685,-0.160493,0.259555,0.451297,0.183901,0.002602,-0.047517,-0.148299,-0.141498,-0.049170,-0.016425,1.118367,-0.093908,-1.010361,-1.258030,-0.009276,-0.003523,1.314412,0.247342,-0.337248,0.714062,0.003768,-0.041072,-0.177359,0.378046,0.371342,0.186221,0.003114,-0.039024,-0.160924
4233,0.020008,-0.689743,-0.912061,-1.553781,0.001596,0.002099,1.848490,0.017933,0.031303,-0.084388,-0.011545,0.170875,-0.041744,0.137119,0.056248,0.186460,0.067058,0.234206,-0.060184,-0.278973,-2.814383,-1.754694,-1.633702,-0.688061,-0.911159,-1.554175,0.002505,0.003467,1.848463,0.018198,0.030601,-0.080268,0.225103,0.234706,-0.031309,-0.149020,0.144001,0.143724,0.230660,0.164345,-0.038563
4234,0.019987,0.253497,-2.307318,-0.342661,-0.003857,-0.022176,1.822320,0.006034,0.357790,0.063838,-0.001995,-0.099467,0.260716,-0.279131,0.191457,0.092199,-0.002058,-0.096842,0.264360,-0.063439,-0.039278,0.005237,-1.114675,0.254808,-2.302326,-0.341222,-0.003905,-0.022692,1.822740,0.005439,0.368941,0.060975,-0.013507,-0.100310,0.276470,-0.303589,0.287575,0.089609,-0.014619,-0.098259,0.277743
4235,0.020005,0.275287,-1.466798,-0.066579,0.007146,0.004071,1.573013,-0.023668,-1.118980,-1.001569,0.007805,-0.077775,0.841263,1.313256,-0.102283,0.156843,0.007624,-0.076362,0.847694,-0.123992,-0.058674,0.020506,-0.369793,0.275071,-1.478698,-0.071155,0.007197,0.003789,1.573757,-0.025907,-1.117481,-0.999888,0.013860,-0.076671,0.849659,1.301804,-0.184968,0.160830,0.005481,-0.079383,0.853803
4236,0.020014,0.168179,-0.019050,-1.367379,-0.001709,-0.001255,1.571529,0.016451,-0.007397,-0.415525,-0.022210,0.038153,0.008929,-0.063881,-0.178498,0.054743,-0.023298,0.038358,0.016435,-0.008440,-0.007106,-0.072245,0.033102,0.167862,-0.019107,-1.368548,-0.001763,-0.001114,1.571532,0.017143,-0.005832,-0.420335,-0.016606,0.040409,0.014915,0.140633,0.033344,0.060928,-0.014829,0.033001,-0.012091
4237,0.020002,0.193603,-0.193223,0.391507,-0.002011,-0.108055,1.569009,-0.050693,1.719527,-1.257733,-0.045183,4.386232,0.028445,-0.920910,-0.213506,0.642940,-0.048346,4.379952,0.050737,-1.158265,0.050446,-1.028884,0.003673,0.192702,-0.153908,0.382604,-0.002219,-0.084464,1.569181,-0.049429,1.780006,-1.195542,-0.029702,4.358234,0.024145,-1.055301,0.045669,0.865046,-0.024537,4.361730,0.019915
4238,0.020002,-0.732045,-0.833323,-0.834815,0.004153,0.004690,1.815510,0.046157,-0.065990,-1.010524,0.292448,0.015155,0.272096,0.144363,0.010243,0.225228,0.274573,-0.073191,0.269339,-0.337393,1.336652,1.715049,-0.748487,-0.729923,-0.833770,-0.841219,0.005322,0.003941,1.815899,0.045174,-0.066978,-1.003583,0.156296,-0.165545,0.289463,-0.060104,-0.175152,0.204050,0.145524,-0.163130,0.274559
4239,0.020003,0.324925,-0.666431,-0.449522,-0.019740,-0.071001,1.613034,1.761970,0.395220,-1.167887,0.823272,0.048176,0.517582,-0.204631,1.884892,0.357788,0.826500,0.050093,0.520003,-0.352321,-0.236710,0.055967,-0.638587,0.351910,-0.659634,-0.454697,-0.016705,-0.070804,1.613470,1.765599,0.422877,-1.151043,0.827240,0.065358,0.507833,-0.328813,1.899924,0.357047,0.830717,0.067158,0.517690
4240,0.020051,-1.962658,0.131829,-0.587146,-0.291715,0.019415,1.571211,-1.481910,-0.032912,2.720527,-1.318269,0.069339,-0.021671,0.167315,-1.136894,-1.936500,-1.282239,0.063100,-0.047337,2.403047,1.007948,-0.108990,-0.009679,-1.979260,0.133431,-0.568556,-0.298683,0.019683,1.570746,-1.292385,-0.039827,2.621303,-1.173599,0.054024,-0.032977,0.159736,-0.855651,-2.110903,-1.161754,0.052822,-0.032306
4241,0.020006,-0.239468,-0.823236,-1.399065,-0.008215,0.002815,1.328115,0.016744,-0.382430,0.411320,-0.032074,-0.023096,-0.240505,0.211331,-0.056722,0.215259,-0.031500,-0.024582,-0.236303,-0.194862,-0.007747,0.007502,1.125953,-0.238486,-0.826920,-1.397799,-0.008338,0.002732,1.327841,0.020235,-0.382747,0.414898,-0.032470,-0.019526,-0.255369,0.352583,-0.009019,0.226552,-0.026590,-0.018130,-0.216847
4242,0.019973,0.084792,-0.016888,0.801326,-0.019410,-0.006617,1.740006,-0.027345,-0.000408,-0.813905,-0.013637,0.029150,-0.552640,-0.001456,-0.069367,0.104532,-0.012532,0.028920,-0.543724,-0.068050,-0.080676,-0.054778,-0.351699,0.085172,-0.016017,0.797191,-0.019472,-0.006534,1.739535,-0.020243,0.004306,-0.816860,-0.020789,0.028276,-0.581534,0.069481,0.056666,0.124357,-0.022274,0.024468,-0.589873
4243,0.020016,0.169523,0.026218,-0.065578,-0.003241,0.005698,1.561134,0.025683,0.134436,0.014596,0.032693,0.266329,0.029761,-0.161428,0.243858,0.183325,0.034294,0.265669,0.026505,-0.137332,0.002757,-0.296518,0.089600,0.170580,0.027563,-0.065323,-0.003100,0.006645,1.561144,0.027126,0.132586,0.016967,0.038391,0.257762,0.026295,-0.184859,0.149069,0.167831,0.035581,0.253413,0.036723
4244,0.020016,1.160078,-0.439420,-0.346477,0.004632,0.023870,1.129105,0.390386,-0.502711,0.836339,0.024146,0.023827,-2.515098,0.236555,0.543700,0.123647,0.019474,0.015719,-2.500928,-0.058330,0.004352,-0.054373,2.925333,1.168974,-0.447223,-0.340604,0.004671,0.023989,1.125728,0.382556,-0.510546,0.833069,0.025273,0.022000,-2.510594,0.366857,0.674726,0.106405,0.026170,0.023673,-2.507462
4245,0.020000,-0.521140,0.489716,-1.319952,-0.018484,0.011742,1.666319,0.286601,-0.578985,0.704600,-0.011829,-0.076843,-4.462266,0.707196,0.350603,0.320881,-0.011753,-0.076561,-4.440546,-0.268408,-0.080775,0.003535,2.618067,-0.516388,0.483247,-1.316397,-0.018569,0.011389,1.662488,0.294040,-0.580317,0.715477,-0.009096,-0.078234,-4.428775,0.790972,0.244621,0.321239,-0.006809,-0.075889,-4.412001
4246,0.020012,-0.695080,-0.931144,-0.899657,0.002555,0.007211,1.840806,0.049500,-0.014577,0.946840,0.087539,-0.159807,-0.134396,-0.050373,0.270329,0.119851,-0.017312,-0.256911,-0.171291,-0.369878,2.343286,2.078358,-0.711333,-0.693525,-0.930589,-0.894195,0.001916,0.005686,1.840603,0.049031,-0.016684,0.943046,-0.165360,-0.259512,-0.148927,0.191009,0.216772,0.119711,-0.164877,-0.240446,-0.154778
4247,0.020013,-0.389560,0.220791,0.200150,-0.021465,-0.003903,1.642353,0.594911,-0.921592,-0.808013,0.088383,-0.300023,-4.257778,0.804241,0.572754,0.409150,0.091211,-0.295662,-4.241343,-0.363628,-0.108138,0.071255,2.551800,-0.376592,0.205658,0.195484,-0.020915,-0.005644,1.636834,0.604731,-0.914720,-0.784686,0.094481,-0.300054,-4.246769,1.087654,0.665845,0.380410,0.094812,-0.299937,-4.240695
4248,0.019991,2.576718,1.177439,-0.568714,0.055847,-0.095343,1.659416,1.660137,1.946841,0.888120,1.075160,0.329719,-2.209154,-2.119665,1.682768,0.395835,1.079034,0.346108,-2.229364,-0.380837,-0.050429,0.102189,-0.080973,2.598720,1.202588,-0.564767,0.060073,-0.094019,1.657763,1.631997,1.978491,0.911355,1.088643,0.352077,-2.243183,-2.077634,1.769979,0.419230,1.097210,0.359022,-2.248986
4249,0.019997,0.804949,0.043015,0.963890,0.310217,0.006054,1.565270,0.624418,-0.098167,0.041801,1.735375,-0.032378,0.122099,0.021640,0.417027,-2.032245,1.690137,-0.029962,0.126171,2.387970,-5.739026,0.013076,-0.042370,0.811273,0.041836,0.963734,0.315726,0.005887,1.565401,0.497880,-0.098398,-0.022920,1.373618,-0.033420,0.124675,0.254032,0.359484,-2.185045,1.241930,-0.032236,0.107400
